pincombination,date,Split,Frequency,Zreal,Zimag,Zmod,Zphase,rh,Replicate,run,Path,TCN
5-55,042219,G,627.7902,1915535,-118383000,118398500,-89.07299,1,G4,1,bg_rh/042219_G4_5_55_#1.txt,0
5-55,042219,G,505.5147,2359429,-146961000,146980000,-89.08021,1,G4,1,bg_rh/042219_G4_5_55_#1.txt,0
5-55,042219,G,397.9953,1623586,-186148800,186155900,-89.50028,1,G4,1,bg_rh/042219_G4_5_55_#1.txt,0
5-55,042219,G,315.5048,3686055,-235604300,235633100,-89.10368,1,G4,1,bg_rh/042219_G4_5_55_#1.txt,0
5-55,042219,G,252.4038,2430658,-293261700,293271800,-89.52512,1,G4,1,bg_rh/042219_G4_5_55_#1.txt,0
5-55,042219,G,198.6229,1630335,-377161500,377165000,-89.75233,1,G4,1,bg_rh/042219_G4_5_55_#1.txt,0
5-55,042219,G,158.3615,10138710,-466592800,466702900,-88.7552,1,G4,1,bg_rh/042219_G4_5_55_#1.txt,0
5-55,042219,G,125.558,4057597,-594804400,594818200,-89.60915,1,G4,1,bg_rh/042219_G4_5_55_#1.txt,0
5-55,042219,G,100.4464,22825450,-721369800,721730800,-88.18766,1,G4,1,bg_rh/042219_G4_5_55_#1.txt,0
5-55,042219,G,79.00281,79394250,-944191000,947523200,-85.19347,1,G4,1,bg_rh/042219_G4_5_55_#1.txt,0
5-55,042219,G,63.3446,86752700,-1518320000,1520797000,-86.72983,1,G4,1,bg_rh/042219_G4_5_55_#1.txt,0
5-55,042219,G,39.72458,135265800,-1856341000,1861262000,-85.8324,1,G4,1,bg_rh/042219_G4_5_55_#1.txt,0
5-55,042219,G,24.93351,65721940,-2972795000,2973521000,-88.73352,1,G4,1,bg_rh/042219_G4_5_55_#1.txt,0
5-55,042219,G,19.86229,116343700,-3564730000,3566628000,-88.13068,1,G4,1,bg_rh/042219_G4_5_55_#1.txt,0
5-55,042219,G,15.83615,711736300,-3434431000,3507404000,-78.292,1,G4,1,bg_rh/042219_G4_5_55_#1.txt,0
5-55,042219,G,9.93114,151124500,-7345635000,7347189000,-88.8214,1,G4,1,bg_rh/042219_G4_5_55_#1.txt,0
5-55,042219,G,6.317385,392510500,-11586520000,11593170000,-88.05976,1,G4,1,bg_rh/042219_G4_5_55_#1.txt,0
5-55,042219,G,5.008013,188560300,-14025540000,14026810000,-89.22976,1,G4,1,bg_rh/042219_G4_5_55_#1.txt,0
5-55,042219,G,3.945707,2161785000,-17671000000,17802740000,-83.02537,1,G4,1,bg_rh/042219_G4_5_55_#1.txt,0
5-55,042219,G,3.158693,1754168000,-22158930000,22228260000,-85.47373,1,G4,1,bg_rh/042219_G4_5_55_#1.txt,0
5-55,042219,G,2.504006,1326572000,-28849580000,28880060000,-87.36726,1,G4,1,bg_rh/042219_G4_5_55_#1.txt,0
5-55,042219,G,1.998082,2238528000,-36406740000,36475490000,-86.48151,1,G4,1,bg_rh/042219_G4_5_55_#1.txt,0
5-55,042219,G,1.584686,3005233000,-44991420000,45091680000,-86.17857,1,G4,1,bg_rh/042219_G4_5_55_#1.txt,0
5-55,042219,G,1.266892,5654897000,-56162900000,56446870000,-84.25041,1,G4,1,bg_rh/042219_G4_5_55_#1.txt,0
5-55,042219,G,0.999041,7503269000,-69986510000,70387570000,-83.88068,1,G4,1,bg_rh/042219_G4_5_55_#1.txt,0
5-55,042219,G,125953.1,5635.176,-596596.7,596623.3,-89.45882,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,100078.1,8213.172,-751163.9,751208.8,-89.37356,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,79453.13,7253.054,-945659.8,945687.6,-89.56056,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,63140.62,13013.63,-1184437,1184509,-89.37051,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,50203.12,9064.683,-1493369,1493396,-89.65222,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,39890.62,12529.08,-1874925,1874967,-89.61713,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,31640.63,11219.38,-2366291,2366318,-89.72834,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,25171.88,19147.48,-2965199,2965261,-89.63002,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,20015.62,50914.79,-3747284,3747630,-89.22157,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,15890.62,2379.03,-4716345,4716346,-89.9711,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,12609.37,112115.9,-5927115,5928176,-88.91634,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,10078.13,105739.8,-7410332,7411086,-89.18249,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,8015.625,96172.9,-9324458,9324954,-89.40907,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,6328.125,224594.8,-11774330,11776470,-88.90722,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,5015.625,112312.1,-14951300,14951720,-89.56961,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,3984.375,155263.2,-18689680,18690320,-89.52403,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,3170.956,98034.8,-23356320,23356530,-89.75951,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,1976.103,420235.9,-37514340,37516700,-89.3582,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,1265.625,1112177,-58575070,58585630,-88.91225,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,998.264,1180970,-74385740,74395110,-89.09043,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,796.875,1202999,-91967510,91975380,-89.25057,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,397.9953,1931448,-186108700,186118700,-89.4054,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,315.5048,2976702,-234842300,234861200,-89.2738,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,252.4038,1419512,-294181500,294184900,-89.72353,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,158.3615,1533261,-472482000,472484500,-89.81407,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,125.558,1482413,-588091500,588093400,-89.85558,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,79.00281,13962210,-903550200,903658000,-89.1147,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,63.3446,178143000,-1107512000,1121748000,-80.86227,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,31.6723,186232900,-2451607000,2458671000,-85.65595,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,19.86229,49993450,-3545704000,3546057000,-89.1922,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,15.83615,216177400,-3613896000,3620356000,-86.57674,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,12.40079,115555800,-5718691000,5719859000,-88.8424,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,7.944915,158033100,-9414956000,9416282000,-89.03836,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,6.317385,101364700,-12112970000,12113390000,-89.52055,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,5.008013,845355200,-14543810000,14568360000,-86.67344,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,3.945707,1221264000,-18729770000,18769540000,-86.26934,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,3.158693,660030100,-24253360000,24262330000,-88.44114,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,2.504006,1367596000,-26788230000,26823110000,-87.07747,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,1.998082,28196810000,-14569580000,31738500000,-27.32586,1,G4,2,bg_rh/042219_G4_5_55_#2.txt,0
5-55,042219,G,158578.1,98.2908,-476229.2,476229.2,-89.98817,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,125953.1,5413.364,-597902.4,597926.9,-89.48126,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,100078.1,6931.787,-751752,751783.9,-89.4717,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,79453.13,10886.97,-943378.5,943441.3,-89.33881,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,63140.62,10008.25,-1188041,1188083,-89.51734,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,50203.12,11698.19,-1490191,1490237,-89.55023,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,39890.62,13797.82,-1868153,1868204,-89.57684,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,31640.63,12166.75,-2357265,2357296,-89.70428,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,25171.88,19405.28,-2948463,2948527,-89.62292,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,20015.62,7939.158,-3740244,3740253,-89.87838,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,15890.62,20723.24,-4683955,4684001,-89.74651,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,12609.37,95255.3,-5930822,5931587,-89.07985,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,10078.13,82934.55,-7409652,7410116,-89.35873,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,8015.625,96378.9,-9320969,9321467,-89.40759,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,6328.125,154036,-11751210,11752220,-89.249,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,5015.625,188879.5,-14882050,14883250,-89.27286,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,3984.375,189397,-18677130,18678090,-89.41901,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,3170.956,162852.8,-23505810,23506370,-89.60305,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,2527.573,432697.2,-29244050,29247250,-89.15231,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,1976.103,241828.4,-37815950,37816720,-89.63361,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,1577.524,933285.1,-47614660,47623810,-88.8771,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,1265.625,1329106,-58751390,58766420,-88.70404,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,998.264,1513347,-74229920,74245340,-88.83205,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,796.875,2345040,-94705770,94734800,-88.58157,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,627.7902,274606.9,-118280600,118280900,-89.86698,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,505.5147,2436934,-148490400,148510400,-89.05978,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,397.9953,1217905,-186884600,186888600,-89.62662,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,315.5048,2458237,-233520700,233533700,-89.39688,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,252.4038,3072269,-292883900,292900100,-89.399,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,198.6229,2770899,-368564600,368575000,-89.56925,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,125.558,14351250,-586880700,587056100,-88.5992,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,63.3446,100496300,-977540200,982692400,-84.13031,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,31.6723,204801200,-2191294000,2200843000,-84.66058,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,12.40079,1227254000,-7078585000,7184186000,-80.16409,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,9.93114,124922000,-8093102000,8094066000,-89.11568,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,7.944915,143357800,-9223151000,9224265000,-89.1095,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,6.317385,7576696000,-16067660000,17764460000,-64.75381,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,3.945707,992961500,-18276530000,18303480000,-86.89018,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,3.158693,1302269000,-22850130000,22887200000,-86.73814,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,2.504006,1324997000,-28958240000,28988530000,-87.38023,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,1.998082,2326479000,-35700670000,35776400000,-86.27152,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,1.584686,2868172000,-45577460000,45667620000,-86.39915,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,1.266892,5557916000,-56076390000,56351150000,-84.33971,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,0.999041,8372201000,-70147070000,70644920000,-83.19382,1,G4,3,bg_rh/042219_G4_5_55_#3.txt,0
5-55,042219,G,158578.1,438.5757,-468519.8,468520,-89.94637,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,125953.1,4645.04,-598698.3,598716.3,-89.55547,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,100078.1,8158.134,-750527.8,750572.1,-89.37723,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,79453.13,7093.165,-944404.6,944431.3,-89.56967,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,63140.62,10643.42,-1187974,1188022,-89.48669,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,50203.12,10972.92,-1490821,1490862,-89.57829,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,39890.62,15132.9,-1876224,1876285,-89.53789,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,31640.63,13423.08,-2358175,2358213,-89.67387,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,25171.88,3520.602,-2971564,2971566,-89.93212,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,20015.62,7018.812,-3722620,3722626,-89.89198,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,12609.37,110546.3,-5929083,5930113,-88.93186,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,10078.13,111032.1,-7430619,7431449,-89.14392,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,8015.625,134625.8,-9294690,9295665,-89.17017,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,6328.125,234050.4,-11847470,11849780,-88.86825,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,5015.625,129806.6,-14905220,14905780,-89.50104,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,3984.375,92583.16,-18598860,18599090,-89.71479,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,3170.956,27870.79,-23304700,23304710,-89.93148,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,2527.573,205959.5,-29171100,29171830,-89.59547,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,1577.524,349767.2,-46561650,46562960,-89.56961,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,1265.625,1411518,-58759060,58776020,-88.6239,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,998.264,1219219,-74167300,74177330,-89.05821,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,796.875,965028,-93191360,93196360,-89.40671,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,505.5147,5013757,-142064800,142153300,-87.97875,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,397.9953,1213659,-186204500,186208400,-89.62656,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,315.5048,164902.6,-234220200,234220300,-89.95966,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,252.4038,848563.8,-292853700,292854900,-89.83398,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,198.6229,8491712,-371167800,371264900,-88.68939,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,158.3615,1681208,-463053600,463056600,-89.79198,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,125.558,16640850,-588739500,588974700,-88.38095,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,49.86702,34764870,-1518045000,1518443000,-88.6881,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,24.93351,58908160,-2946378000,2946967000,-88.85461,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,19.86229,35968140,-4017801000,4017962000,-89.48709,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,12.40079,442250200,-5436966000,5454923000,-85.34972,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,9.93114,968487600,-7028141000,7094556000,-82.15398,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,5.008013,931529200,-14225650000,14256120000,-86.25349,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,3.945707,753627400,-18750390000,18765530000,-87.69837,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,2.504006,7099962000,-33823080000,34560240000,-78.14491,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,1.584686,2976110000,-42588540000,42692400000,-86.00264,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,1.266892,5374468000,-55620060000,55879120000,-84.48074,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,0.999041,5511889000,-69421260000,69639730000,-85.46037,1,G4,4,bg_rh/042219_G4_5_55_#4.txt,0
5-55,042219,G,125953.1,5131.467,-598604.3,598626.3,-89.50885,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,100078.1,6545.656,-749857.3,749885.9,-89.49986,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,79453.13,9326.824,-946444.8,946490.7,-89.43539,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,63140.62,8354.809,-1187130,1187159,-89.59677,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,50203.12,9971.62,-1491021,1491055,-89.61682,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,39890.62,12236.29,-1875653,1875693,-89.62622,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,31640.63,9630.64,-2363750,2363769,-89.76656,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,25171.88,28800.33,-2957931,2958071,-89.44215,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,20015.62,43947.97,-3719734,3719993,-89.32309,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,12609.37,106153.4,-5933854,5934803,-88.97512,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,10078.13,117802.7,-7411906,7412842,-89.08943,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,8015.625,133408.9,-9320974,9321929,-89.17999,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,5015.625,233830.3,-14859320,14861160,-89.09845,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,3984.375,337360,-18590510,18593570,-88.96037,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,3170.956,143227.5,-23513430,23513870,-89.651,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,2527.573,451849.1,-29370680,29374160,-89.11861,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,1976.103,270159.1,-37636110,37637080,-89.58873,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,1265.625,1239085,-58823860,58836910,-88.79328,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,998.264,1584542,-74246710,74263620,-88.7774,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,796.875,1066061,-93298410,93304500,-89.34534,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,627.7902,1652259,-118749400,118760900,-89.20285,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,397.9953,1499821,-186675100,186681100,-89.53967,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,315.5048,1998598,-237111400,237119800,-89.51707,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,252.4038,3113947,-293909900,293926400,-89.39298,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,198.6229,5906902,-368421900,368469200,-89.08146,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,125.558,10857060,-589942400,590042300,-88.94567,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,100.4464,5979635,-715086700,715111700,-89.5209,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,79.00281,63889030,-917473200,919695000,-86.01659,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,63.3446,289042800,-1377311000,1407313000,-78.14789,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,39.72458,68137190,-1822312000,1823586000,-87.85868,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,24.93351,54845530,-2976845000,2977350000,-88.9445,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,19.86229,115706500,-3657300000,3659130000,-88.18793,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,15.83615,349571900,-4339224000,4353282000,-85.39414,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,9.93114,118690000,-8024047000,8024924000,-89.15256,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,7.944915,794955300,-9295223000,9329154000,-85.11179,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,6.317385,289436700,-11770450000,11774010000,-88.59138,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,5.008013,648004200,-14713930000,14728190000,-87.47831,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,3.945707,1796740000,-19800540000,19881890000,-84.81507,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,3.158693,932967900,-23171910000,23190680000,-87.69435,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,2.504006,1838181000,-29304140000,29361740000,-86.41067,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,1.998082,3808463000,-37015290000,37210700000,-84.12557,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,1.584686,1294266000,-47562480000,47580090000,-88.44125,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
5-55,042219,G,1.266892,2107362000,-47943090000,47989380000,-87.48315,1,G4,5,bg_rh/042219_G4_5_55_#5.txt,0
9-12,042219,G,125953.1,2052.598,-1000508,1000510,-89.88245,1,G4,1,bg_rh/042219_G4_9_12_#1.txt,0
9-12,042219,G,100078.1,3131.132,-1262343,1262347,-89.85788,1,G4,1,bg_rh/042219_G4_9_12_#1.txt,0
9-12,042219,G,79453.13,1240.011,-1583433,1583434,-89.95513,1,G4,1,bg_rh/042219_G4_9_12_#1.txt,0
9-12,042219,G,50203.12,14538.46,-2497885,2497927,-89.66653,1,G4,1,bg_rh/042219_G4_9_12_#1.txt,0
9-12,042219,G,39890.62,9078.184,-3146350,3146363,-89.83469,1,G4,1,bg_rh/042219_G4_9_12_#1.txt,0
9-12,042219,G,31640.63,34675.41,-3939992,3940145,-89.49576,1,G4,1,bg_rh/042219_G4_9_12_#1.txt,0
9-12,042219,G,25171.88,9388.341,-4983684,4983693,-89.89207,1,G4,1,bg_rh/042219_G4_9_12_#1.txt,0
9-12,042219,G,15890.62,26740.53,-7898448,7898493,-89.80602,1,G4,1,bg_rh/042219_G4_9_12_#1.txt,0
9-12,042219,G,12609.37,130436.5,-9922654,9923511,-89.24687,1,G4,1,bg_rh/042219_G4_9_12_#1.txt,0
9-12,042219,G,10078.13,146470.1,-12382580,12383440,-89.3223,1,G4,1,bg_rh/042219_G4_9_12_#1.txt,0
9-12,042219,G,8015.625,174211.5,-15608810,15609780,-89.36054,1,G4,1,bg_rh/042219_G4_9_12_#1.txt,0
9-12,042219,G,6328.125,234343.1,-19598070,19599480,-89.31492,1,G4,1,bg_rh/042219_G4_9_12_#1.txt,0
9-12,042219,G,5015.625,91627.23,-24493490,24493670,-89.78567,1,G4,1,bg_rh/042219_G4_9_12_#1.txt,0
9-12,042219,G,3984.375,540919.6,-31030330,31035040,-89.00132,1,G4,1,bg_rh/042219_G4_9_12_#1.txt,0
9-12,042219,G,3170.956,468401,-39256310,39259100,-89.31638,1,G4,1,bg_rh/042219_G4_9_12_#1.txt,0
9-12,042219,G,2527.573,313325.2,-48642790,48643800,-89.63094,1,G4,1,bg_rh/042219_G4_9_12_#1.txt,0
9-12,042219,G,1976.103,1610216,-62716340,62737010,-88.52927,1,G4,1,bg_rh/042219_G4_9_12_#1.txt,0
9-12,042219,G,1577.524,2343612,-76558020,76593890,-88.2466,1,G4,1,bg_rh/042219_G4_9_12_#1.txt,0
9-12,042219,G,1265.625,1944344,-97800330,97819660,-88.86107,1,G4,1,bg_rh/042219_G4_9_12_#1.txt,0
9-12,042219,G,998.264,2329737,-123285300,123307300,-88.9174,1,G4,1,bg_rh/042219_G4_9_12_#1.txt,0
9-12,042219,G,796.875,1189797,-152685100,152689700,-89.55354,1,G4,1,bg_rh/042219_G4_9_12_#1.txt,0
9-12,042219,G,627.7902,3229331,-193700400,193727400,-89.04487,1,G4,1,bg_rh/042219_G4_9_12_#1.txt,0
9-12,042219,G,505.5147,17973570,-234112500,234801500,-85.60983,1,G4,1,bg_rh/042219_G4_9_12_#1.txt,0
